,Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{hh,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,Individual income tax revenue: Baseline,Payroll tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{hh,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform,Individual income tax revenue: Reform,Payroll tax revenue: Reform
155,2176,0.7156841019481724,0.36839761060980253,-0.0006355142645272094,0.06441156917533553,2.6262373907245804,2.456563737423079,2.41153244634725,0.04503129107582923,1.0735247218866508,0.21470494437733045,0.8588197775093204,0.049291031022354215,0.029291100034901266,0.043208955111126206,1.262749740207086,0.06109887035143754,0.006574578011490258,0.06299992441093627,0.04432515464515638,0.7147488553223997,0.36915797231864084,0.003089482780258515,0.06432739697901597,2.609015372884444,2.438049811163324,2.3945909676206947,0.04345884354262909,1.0721220263187474,0.2144244052637495,0.8576976210549979,0.04900851751153218,0.029008589592149938,0.04289992641111433,1.2585021722592413,0.06444030295034758,0.008774317757713378,0.061780893677766215,0.04658882388576712
156,2177,0.7156841665246145,0.36839758698534064,-0.0006355042545262424,0.06441157498721531,2.626238564116632,2.456564730557004,2.41153357022087,0.04503116033613409,1.0735249694788076,0.2147049938957618,0.8588199755830458,0.049291000466208504,0.029291069065976266,0.04320892489832377,1.2627499472246086,0.061098868999263194,0.0065745779467930865,0.06299992873641791,0.044325157688455956,0.714748920617313,0.3691579486493998,0.0030894946209876484,0.06432740285555817,2.609016538569143,2.438050801633605,2.394592088298566,0.0434587133350389,1.072122251352884,0.214424450270577,0.8576978010823071,0.049008486993953285,0.02900855864822448,0.042899896324264525,1.258502379446679,0.06444030125557744,0.008774317681643521,0.061780897701444584,0.04658882692001334
157,2178,0.7156842230821545,0.36839756532748597,-0.0006354965998977419,0.06441158007739389,2.6262396182149557,2.456565620690861,2.4115345779524904,0.045031042738370324,1.0735252013123249,0.2147050402624654,0.8588201610498595,0.049290972931483684,0.029291041118781284,0.04320889759186416,1.2627501333519593,0.06109886746803359,0.006574577881176133,0.06299993244458593,0.04432516029742926,0.7147489779379359,0.3691579269653492,0.0030895039783433442,0.06432740801441424,2.609017586478291,2.438051690032809,2.3945930938736577,0.04345859615915117,1.0721224630231663,0.21442449260463337,0.8576979704185329,0.04900845947765121,0.029008530705809794,0.04289986911413552,1.2585025658244764,0.06444029946986418,0.008774317603893543,0.06178090117741567,0.04658882954123481
158,2179,0.7156842722105801,0.3683975454192742,-0.0006354909733801706,0.0644115844989522,2.626240562697459,2.456566416299067,2.411535479145404,0.04503093715366291,1.073525417760274,0.2147050835520552,0.8588203342082188,0.04929094816003666,0.029291015935161164,0.04320887294672224,1.2627503003740763,0.06109886580728223,0.0065745778138448525,0.06299993560879412,0.044325162523686165,0.7147490278654627,0.36915790704633755,0.003089511181746246,0.06432741250789163,2.6090185261250025,2.438052484728762,2.394593993831023,0.04345849089773929,1.0721226614698973,0.21442453229397962,0.8576981291759177,0.04900843470671874,0.029008505508992605,0.0428998445388205,1.2585027331671177,0.0644402976247473,0.008774317523397714,0.06178090416663234,0.046588831795395934
159,2180,0.7156843145235265,0.3683975271018211,-0.0006354870741308444,0.06441158830711738,2.6262414066619266,2.4565671253698462,2.411536282812556,0.04503084255729021,1.0735256192468516,0.2147051238493708,0.8588204953974808,0.04929092591644714,0.029290993279681075,0.043208850739555105,1.2627504499187472,0.0610988640681122,0.006574577744770226,0.06299993829901099,0.04432516441645477,0.7147490710045383,0.3691578887298551,0.0030895165337575248,0.06432741639040845,2.6090193664555064,2.438053193610111,2.3945947970742076,0.04345839653590337,1.0721228469064934,0.21442456938129884,0.8576982775251946,0.04900841244764879,0.02900848282425746,0.04289982237768821,1.2585028830937361,0.06444029575473514,0.008774317440095505,0.06178090672745804,0.04658883372650847
160,2181,0.7156843506432762,0.3683975102571846,-0.0006354846278824045,0.06441159155789486,2.626242158710869,2.4565677554685537,2.411536997461698,0.0450307580068555,1.0735258062458515,0.21470516124917083,0.8588206449966806,0.0492909059833985,0.02929097293500847,0.04320883076419872,1.2627505834885597,0.06109886229891272,0.006574577674438083,0.06299994058023684,0.04432516602146762,0.714749107968423,0.36915787189416766,0.0030895203107837027,0.06432741971715805,2.609020115932098,2.438053824148731,2.3945955120089577,0.043458312139773164,1.0721230196156986,0.2144246039231399,0.8576984156925587,0.04900839248480741,0.029008462435960464,0.04289980242698004,1.2585030170995122,0.06444029389373862,0.008774317354604542,0.06178090891456971,0.04658883537580413
161,2182,0.7156843811871294,0.368397494795062,-0.000635483386393812,0.06441159430684165,2.626242826996923,2.4565683137688596,2.4115376311415204,0.045030682627339405,1.0735259792770098,0.2147051958554025,0.8588207834216073,0.0492908881585591,0.029290954698795047,0.04320881282861787,1.2627507024824753,0.06109886054307686,0.0065745776036487905,0.06299994251181101,0.044325167380474394,0.7147491393658063,0.3691578564453391,0.0030895227642511874,0.06432742254292256,2.6090207825772613,2.438054383430509,2.394596146588471,0.04345823684203759,1.0721231799439506,0.21442463598879036,0.8576985439551602,0.04900837461739932,0.029008444143295373,0.04289978449685178,1.2585031365767219,0.06444029207328274,0.008774317267961452,0.06178091077858841,0.04658883678145617
162,2183,0.7156844067558872,0.3683974806427505,-0.0006354831266713185,0.06441159660802984,2.6262434192432145,2.4565688070642384,2.4115381914630802,0.045030615601158036,1.0735261389006685,0.21470522778013412,0.8588209111205344,0.04929087225254228,0.029290938381636978,0.04320879675290701,1.262750808209937,0.06109885883779861,0.006574577533362479,0.06299994414714302,0.04432516853105268,0.7147491657893149,0.3691578423072534,0.0030895241214302094,0.06432742492103835,2.6090213739923707,2.438054878165791,2.3945967083335042,0.043458169832286536,1.0721233282943305,0.2144246656588663,0.8576986626354642,0.049008358657479115,0.02900842775830507,0.04289976840943103,1.2585032428285294,0.06444029032123588,0.008774317181417158,0.061780912365800925,0.046588837978369324
163,2184,0.715684427923212,0.36839746773696086,-0.0006354836507676959,0.06441159851308909,2.6262439427459054,2.4565692417650737,2.411538685603656,0.045030556161418094,1.0735262857112449,0.21470525714224942,0.8588210285689954,0.04929085808756166,0.02929092380573062,0.043208782367966644,1.2627509019001717,0.06109885721286507,0.0065745774645689925,0.0629999455333082,0.04432516950632346,0.7147491878051313,0.3691578294136393,0.003089524585662917,0.06432742690246182,2.6090218973592165,2.438055314686102,2.3945972043355175,0.04345811035058453,1.0721234651184939,0.21442469302369893,0.857698772094795,0.04900834442866493,0.029008413104595513,0.0428997539975573,1.25850333707791,0.06444028866052054,0.00877431709626831,0.061780913717733935,0.04658883899785876
164,2185,0.715684445226926,0.36839745601779417,-0.0006354847851221951,0.06441160007042333,2.6262444043660147,2.4565696238879697,2.411539120300063,0.045030503587906535,1.073526420329756,0.21470528406595168,0.8588211362638044,0.04929084549666443,0.029290910804105955,0.04320876951474776,1.262750984707493,0.0610988556903014,0.006574577398189482,0.06299994671102718,0.04432517033493676,0.7147492059445322,0.3691578177022168,0.0030895243367163594,0.06432742853500789,2.609022359431451,2.4380556989335447,2.394597641249881,0.043458057683664,1.07212359090785,0.21442471818157016,0.8576988727262798,0.04900833176540713,0.0290084000166044,0.04289974110406696,1.2585034204727201,0.06444028710834689,0.008774317013729991,0.06178091487091055,0.04658883986746649
165,2186,0.7156844591630109,0.36839744542497954,-0.0006354863793167631,0.064411601324671,2.626244810517558,2.456569959043593,2.4115395018384,0.0450304572051928,1.0735265433957881,0.21470530867915805,0.8588212347166301,0.049290834323395157,0.029290899220290465,0.04320875804392623,1.2627510577136276,0.06109885428483852,0.006574577335013332,0.06299994771503453,0.04432517104133096,0.7147492206980113,0.3691578071109796,0.003089523531792232,0.064327429862821,2.609022766523009,2.4380560364491877,2.394598025286138,0.04345801116304985,1.0721237061843545,0.21442474123687105,0.8576989649474834,0.049008320512651735,0.02900838833926504,0.04289972958147335,1.258503494088036,0.06444028567631813,0.008774316934852871,0.06178091585701359,0.046588840611084426
166,2187,0.7156844701819359,0.36839743589576573,-0.000635488304641843,0.06441160231637423,2.6262451671568123,2.456570252426842,2.4115398360449394,0.0450304163819023,1.0735266555593634,0.21470533111187307,0.8588213244474904,0.04929082442168626,0.02929088890820007,0.04320874781580885,1.262751121928476,0.0610988530046469,0.006574577275661821,0.0629999485745496,0.044325171646064046,0.7147492325116029,0.36915779757604916,0.003089522306617784,0.06432743092604426,2.6090231244976136,2.4380563323636264,2.394598362199346,0.043457970164280546,1.072123811491338,0.2144247622982678,0.8576990491930703,0.04900831052571733,0.029008377927883317,0.04289971929186341,1.2585035589270077,0.0644402843707077,0.008774316860474259,0.061780916703091854,0.046588841249110016
167,2188,0.7156844786873502,0.3683974273643146,-0.0006354904524686206,0.06441160308186152,2.6262454797754575,2.456570508811616,2.411540128280843,0.045030380530773344,1.0735267574730722,0.21470535149461478,0.8588214059784575,0.049290815655889,0.029290879732170306,0.04320873870038637,1.2627511782899004,0.06109885185229129,0.006574577220576919,0.06299994931383823,0.04432517216620885,0.7147492417855896,0.36915778903104157,0.003089520776859936,0.06432743176070307,2.6090234387622653,2.4380565913922227,2.3945986572853246,0.04345793410689833,1.072123907384703,0.21442478147694077,0.8576991259077623,0.04900830167031035,0.02900836864815332,0.04289971010693984,1.258503615920755,0.06444028319309017,0.008774316791202733,0.061780917431925986,0.046588841798722094
168,2189,0.7156844850364202,0.36839741976187096,-0.0006354927323635323,0.06441160365327783,2.626245753400371,2.456570732552076,2.4115403834434117,0.04503034910866436,1.0735268497847938,0.2147053699569591,0.8588214798278347,0.04929080790077002,0.029290871566952623,0.043208730577360646,1.2627512276637447,0.06109885082585934,0.006574577170024394,0.06299994995287396,0.044325172615818226,0.7147492488747976,0.36915778140715494,0.0030895190398837064,0.06432743239873179,2.6090237142676083,2.438056817836965,2.3945989153826477,0.043457902454316966,1.0721239944248029,0.2144247988849607,0.8576991955398422,0.04900829382249174,0.029008360376123966,0.042899701908023016,1.2585036659286002,0.06444028214123035,0.008774316727420822,0.06178091806253954,0.04658884227426626
169,2190,0.7156844895417934,0.368397413017738,-0.0006354950702740919,0.0644116040587614,2.626245992599517,2.45657092758987,2.411540605973278,0.045030321616592296,1.0735269331311952,0.2147053866262395,0.8588215465049557,0.04929080104149315,0.0292908642976968,0.04320872333616511,1.2627512708439692,0.061098849919973344,0.006574577124111389,0.06299995050792487,0.04432517300633802,0.7147492540904401,0.3691577746340306,0.0030895171763369728,0.0643274328681396,2.6090239555140395,2.438057015593929,2.3945991408802034,0.04345787471372567,1.07212407316918,0.2144248146338361,0.8576992585353438,0.049008286868631026,0.029008352998153342,0.04289969458604701,1.2585037097383878,0.06444028120977126,0.008774316669306191,0.0617809186105866,0.04658884268754723
170,2191,0.7156844924739535,0.36839740706008284,-0.0006354974066361818,0.0644116043226558,2.6262462014947894,2.4565710974673176,2.4115407998683542,0.045030297598963515,1.0735270081321735,0.21470540162643514,0.8588216065057384,0.04929079497341589,0.02929085781974711,0.043208716875805436,1.2627513085540514,0.061098849126755034,0.006574577082803288,0.06299995099214445,0.04432517334702268,0.7147492577023837,0.3691577686404688,0.003089515252007846,0.06432743319321453,2.6090241665646836,2.4380571881666375,2.3945993377314228,0.04345785043521477,1.0721241441663034,0.21442482883326086,0.8576993153330426,0.049008280705181484,0.029008346410683967,0.042899688041382826,1.2585037480680434,0.06444028039107519,0.008774316616852358,0.06178091908885674,0.0465888430482096
171,2192,0.7156844940647507,0.36839740181724717,-0.0006354996944981928,0.06441160446582757,2.6262463837804417,2.456571245345855,2.4115409687032,0.04503027664265531,1.0735270753862076,0.21470541507724183,0.8588216603089658,0.04929078960183729,0.02929085203839064,0.04320871110465795,1.2627513414487357,0.06109884843673334,0.006574577045950079,0.06299995141613185,0.04432517364532951,0.7147492599426912,0.3691577633557505,0.0030895133196437857,0.0643274333948422,2.609024351063618,2.4380573386844233,2.394599509473563,0.04345782921086036,1.0721242079502744,0.21442484159005504,0.8576993663602194,0.049008275238429516,0.02900834051999231,0.04289968218364076,1.2585037815673161,0.0644402796760133,0.008774316569904144,0.061780919507746564,0.04658884336409342
172,2193,0.715684494511524,0.368397397219187,-0.0006355018977528826,0.06441160450603717,2.6262465427462978,2.4565713740286976,2.4115411156529567,0.04503025837574085,1.0735271354667042,0.21470542709334117,0.858821708373363,0.04929078484165825,0.029290846868517528,0.04320870594018328,1.2627513701163808,0.06109884783961308,0.0065745770133160955,0.06299995178842341,0.04432517390726443,0.7147492610094459,0.3691577587108585,0.003089511420678537,0.06432743349085014,2.6090245122588325,2.438057469924794,2.394599659251514,0.04345781067327951,1.0721242650365899,0.21442485300731817,0.8576994120292717,0.049008270384122206,0.029008335241816622,0.042899676931353846,1.258503810820361,0.0644402790546215,0.008774316528192824,0.061780919875675175,0.0465888436415475
173,2194,0.7156844939813137,0.3683973931986997,-0.0006355039893864989,0.06441160445831823,2.626246681305252,2.456571485987025,2.4115412435213868,0.04503024246563846,1.0735271889193245,0.2147054377838652,0.8588217511354593,0.04929078061691326,0.02929084223415288,0.043208701308513835,1.2627513950822007,0.061098847324983656,0.006574576984607524,0.06299995211597187,0.04432517413771925,0.7147492610708428,0.369157754639631,0.0030895095870290407,0.06432743349637585,2.609024653029223,2.438057584339192,2.394599789845442,0.043457794493750174,1.0721243159189051,0.21442486318378118,0.8576994527351239,0.04900826606699503,0.02900833050088471,0.04289967221156329,1.2585038363490164,0.06444027851680194,0.008774316491371172,0.0617809201995424,0.046588843885775
174,2195,0.7156844926148274,0.36839738969229724,-0.0006355059499973947,0.06441160433533447,2.6262468020234393,2.456571583388134,2.4115413547713964,0.04503022861673775,1.073527236260212,0.21470544725204277,0.8588217890081692,0.04929077686018986,0.029290838067876527,0.043208697143929,1.2627514168122813,0.06109884688274118,0.006574576959494885,0.06299995240447971,0.04432517434070608,0.7147492602690355,0.3691577510795825,0.0030895078425818845,0.0643274334242132,2.609024775914055,2.4380576840805563,2.3945999037007084,0.04345778037984791,1.0721243610667308,0.21442487221334638,0.8576994888533844,0.04900826222019489,0.02900832623033706,0.04289966795929844,1.258503858616805,0.06444027805271026,0.008774316459042444,0.061780920485028604,0.04658884410105946
175,2196,0.7156844905302888,0.3683973866409202,-0.0006355077664527142,0.06441160414772601,2.626246907151657,2.4565716681244503,2.4115414515566584,0.045030216567791916,1.0735272779749905,0.21470545559499854,0.8588218223799919,0.049290773511997794,0.029290834310192183,0.04320869338827812,1.2627514357179426,0.061098846503405496,0.006574576937633336,0.0629999526586803,0.04432517451955519,0.714749258723905,0.36915774797258566,0.0030895062045619703,0.06432743328515145,2.609024883143638,2.4380577710317213,2.39460000295885,0.04345776807287122,1.0721244009239388,0.214424880184788,0.8576995207391508,0.049008258784658226,0.029008322371105278,0.04289966411701064,1.2585038780332494,0.06444027765306669,0.008774316430786657,0.061780920736859986,0.0465888442909649
176,2197,0.7156844878269302,0.3683973839903733,-0.000635509430696693,0.06441160390442371,2.6262469986570736,2.456571741842464,2.4115415357533854,0.04503020608907891,1.073527314518439,0.2147054629036882,0.8588218516147508,0.04929077052009237,0.029290830908851293,0.043208689990355396,1.262751452160423,0.06109884617832899,0.0065745769186784896,0.06299995288256624,0.04432517467707568,0.7147492565364505,0.369157745265274,0.003089504684661612,0.06432743308828054,2.609024976670194,2.438057846833645,2.3946000894885975,0.043457757345047504,1.0721244359079798,0.21442488718159625,0.8576995487263835,0.04900825570844525,0.02900831887124661,0.04289966063395974,1.2585038949584932,0.0644402773092719,0.008774316406181055,0.061780920958973376,0.04658884445846008
177,2198,0.7156844845880808,0.3683973816915277,-0.0006355109387312097,0.06441160361292726,2.626247078254154,2.45657180597068,2.411541608991209,0.045030196979470444,1.0735273463147208,0.21470546926294465,0.8588218770517762,0.049290767838782876,0.02929082781816175,0.04320868690525568,1.2627514664556656,0.061098845899796424,0.006574576902298257,0.06299995307955839,0.04432517481567438,0.7147492537918226,0.3691577429092303,0.0030895032901869235,0.06432743284126405,2.6090250581980414,2.438057912912759,2.3946001649161035,0.04345774799665519,1.0721244664096878,0.21442489328193792,0.8576995731277499,0.049008252946060746,0.02900831568526541,0.04289965746558385,1.2585039097080164,0.06444027701361144,0.00877431638481563,0.061780921154736476,0.04658884460608456
178,2199,0.7156844808838322,0.3683973797003101,-0.000635512289745635,0.0644116032795449,2.6262471474341718,2.456571861746047,2.411541672682561,0.04503018906348573,1.0735273737580528,0.21470547475161106,0.8588218990064418,0.04929076542824358,0.029290824998299134,0.04320868409372846,1.2627514788790843,0.06109884566105159,0.006574576888180942,0.06299995325263386,0.0443251749374459,0.7147492505619284,0.3691577408609705,0.003089502024954699,0.06432743255057355,2.609025129212311,2.4380579705067444,2.394600230653599,0.04345773985314554,1.0721244927935591,0.21442489855871205,0.8576995942348471,0.049008250457779776,0.029008312773438908,0.042899654572868685,1.258503922557312,0.06444027675929132,0.008774316366303728,0.061780921327073746,0.04658884473604369
179,2200,0.7156844767733573,0.3683973779775841,-0.0006355134853967687,0.06441160290960216,2.626247207492692,2.456571910238422,2.4115417280499507,0.04503018218847113,1.0735273972137063,0.21470547944274165,0.8588219177709646,0.04929076325385724,0.02929082241465084,0.04320868152155993,1.2627514896701098,0.06109884545626922,0.006574576876040879,0.06299995340441766,0.04432517504423716,0.7147492469077183,0.3691577390818342,0.0030895008900458237,0.06432743222169465,2.6090251910056774,2.438058020688398,2.3946002879259995,0.043457732762398275,1.072124515398389,0.214424903079678,0.857699612318711,0.04900824820900778,0.029008310101177704,0.042899651921746815,1.2585039337463286,0.06444027654042399,0.008774316350289888,0.061780921478560034,0.046588844850279136
180,2201,0.7156844723067857,0.36839737648885884,-0.0006355145292187975,0.06441160250761072,2.6262472595547486,2.4565719523727787,2.411541776150898,0.04503017622188097,1.0735274170192508,0.21470548340385043,0.8588219336154004,0.04929076128558858,0.0292908200371905,0.043208679158980495,1.262751499036532,0.061098845280472186,0.006574576865620784,0.06299995353723949,0.04432517513768723,0.7147492428810314,0.36915773753770637,0.003089499884413288,0.06432743185929282,2.609025244702866,2.4380580643873033,2.394600337795228,0.0434577265920756,1.072124534538189,0.21442490690763794,0.857699627630551,0.04900824616966871,0.029008307638414343,0.042899649482520064,1.2585039434837164,0.06444027635195516,0.008774316336453201,0.06178092161147829,0.046588844950512465
181,2202,0.7156844675267008,0.3683973752039043,-0.0006355154261481338,0.06441160207740307,2.6262473045974613,2.4565719889490145,2.41154181790027,0.04503017104874481,1.0735274334859557,0.21470548669719136,0.8588219467887643,0.04929075949740338,0.02929081783989797,0.043208676980112985,1.2627515071585285,0.06109884512943777,0.0065745768566917995,0.06299995365317734,0.04432517521925818,0.7147492385260888,0.36915773619864056,0.0030894990053804694,0.06432743146734798,2.6090252912826903,2.4380581024091854,2.394600381182033,0.04345772122715219,1.0721245505032848,0.214424910100657,0.8576996404026278,0.04900824431363934,0.029008305359040035,0.04289964722932519,1.2585039519507757,0.06444027618957274,0.008774316324507592,0.061780921727861704,0.04658884503827693
182,2203,0.7156844624693501,0.36839737409634055,-0.0006355161821371969,0.06441160162224152,2.626247343470047,2.4565720206593697,2.4115418540899927,0.045030166569377084,1.0735274469002698,0.21470548938005418,0.8588219575202156,0.049290757866745125,0.029290815800236843,0.04320867496247384,1.2627515141922876,0.06109884499959133,0.0065745768490524156,0.06299995375408488,0.044325175290254155,0.7147492338806771,0.36915773503845917,0.0030894982490469874,0.06432743104926093,2.6090253315975596,2.4380581354529367,2.3946004188852545,0.04345771656768195,1.072124563561526,0.21442491271230513,0.8576996508492208,0.04900824261823587,0.029008303240390308,0.042899645139643894,1.2585039593050076,0.06444027604961153,0.008774316314200711,0.06178092182952494,0.04658884511494092
183,2204,0.7156844571656034,0.3683973731432174,-0.000635516803852848,0.0644116011449043,2.6262473769113273,2.456572048103591,2.411541885406261,0.045030162697329894,1.0735274575253317,0.21470549150506657,0.8588219660202652,0.04929075637406995,0.02929081389869075,0.04320867308652895,1.2627515202732438,0.061098844887908836,0.00657457684252654,0.06299995384161451,0.0443251753518378,0.7147492289771118,0.3691577340343473,0.003089497610608699,0.06432743060794005,2.6090253663905743,2.4380581641254673,2.3946004515986647,0.043457712526802444,1.0721245739595475,0.2144249147919095,0.857699659167638,0.04900824106376028,0.029008301262793714,0.04289964319387182,1.2585039656832837,0.06444027592896008,0.008774316305311667,0.06178092191808784,0.04658884518172599
184,2205,0.7156844516416783,0.3683973723245886,-0.0006355172984433971,0.06441160064775103,2.626247405564874,2.456572071801958,2.4115419124443807,0.04503015935757754,1.073527465602466,0.21470549312049336,0.8588219724819727,0.04929075500243737,0.029290812118356564,0.04320867133530265,1.2627515255189297,0.061098844791817625,0.006574576836960857,0.06299995391723097,0.044325175405039635,0.7147492238429789,0.36915773316643846,0.003089497084607762,0.0643274301458681,2.6090253963103103,2.438058188954466,2.3946004799255016,0.04345770902896454,1.0721245819240428,0.21442491638480854,0.8576996655392343,0.04900823963310168,0.029008299409176447,0.04289964137493959,1.2585039712046444,0.06444027582496542,0.008774316297647794,0.061780921994989794,0.046588845239717576
185,2206,0.715684445919655,0.3683973716230947,-0.0006355176733685991,0.06441160013276895,2.6262474299919587,2.4565720922063585,2.411541935721432,0.0450301564849267,1.0735274713526328,0.21470549427052665,0.8588219770821062,0.049290753737153914,0.029290810444590715,0.04320866969403638,1.262751530031471,0.061098844709105614,0.006574576832221616,0.06299995398222091,0.04432517545076492,0.7147492185016173,0.3691577324174061,0.0030894966651019706,0.06432742966514556,2.6090254219235067,2.4380582103992783,2.394600504390903,0.04345770600837562,1.0721245876630194,0.21442491753260384,0.8576996701304156,0.04900823831138216,0.029008297664707913,0.04289963966797129,1.258503975972752,0.06444027573533273,0.008774316291040682,0.06178092206149345,0.04658884528986783
186,2207,0.7156844400178093,0.36839737102357767,-0.0006355179362861757,0.06441159960160282,2.6262474506825364,2.4565721097096223,2.4115419556869764,0.04503015402264585,1.073527474977801,0.21470549499556024,0.8588219799822407,0.04929075256546593,0.029290808864703758,0.04320866814989259,1.2627515338997266,0.06109884463783696,0.006574576828191502,0.06299995403769793,0.04432517548979714,0.7147492129724919,0.36915773177209354,0.003089496345805312,0.06432742916752426,2.6090254437258267,2.4380582288600934,2.3946005254524296,0.04345770340766365,1.0721245913669848,0.21442491827339694,0.8576996730935879,0.049008237085659045,0.02900829601650649,0.042899638060000335,1.2585039800779922,0.06444027565805191,0.00877431628534232,0.06178092211869515,0.04658884533300349
187,2208,0.7156844339507931,0.36839737051272237,-0.0006355180949759037,0.06441159905557137,2.62624746806449,2.4565721246533343,2.411541972732046,0.045030151921288036,1.0735274766622194,0.21470549533244387,0.8588219813297755,0.04929075147629926,0.029290807367703457,0.04320866669170451,1.2627515372011253,0.06109884457627814,0.00657457682476639,0.06299995408460601,0.044325175522800485,0.7147492072713826,0.36915773121716056,0.003089496120160115,0.06432742865442442,2.6090254621509414,2.438058244685649,2.3946005435089286,0.04345770117672022,1.0721245932100643,0.21442491864201274,0.8576996745680515,0.04900823594466839,0.029008294453386502,0.042899636539723694,1.2585039835992886,0.06444027559131427,0.00877431628042094,0.06178092216752316,0.04658884536982457
188,2209,0.7156844277297034,0.36839737007873763,-0.0006355181573046986,0.06441159849567331,2.626247482511322,2.456572137334304,2.411541987196607,0.045030150137696956,1.0735274765735738,0.21470549531471472,0.8588219812588591,0.04929075046004459,0.029290805944086038,0.043208665309771875,1.262751540003212,0.0610988445228347,0.006574576821852298,0.06299995412372228,0.04432517555032169,0.7147492014105032,0.36915773074078156,0.0030894959813990708,0.06432742812694528,2.6090254775781245,2.4380582581796517,2.3946005589079213,0.04345769927173019,1.0721245933510155,0.21442491867020308,0.8576996746808124,0.049008234878616344,0.029008292965656424,0.04289963509730524,1.25850398660562,0.06444027553346152,0.008774316276157466,0.0617809222087468,0.046588845400911225
189,2210,0.7156844213619382,0.36839736971104575,-0.0006355181312371616,0.06441159792257443,2.626247494348494,2.4565721480098426,2.4115419993756904,0.04503014863415236,1.0735274748640178,0.21470549497280356,0.8588219798912142,0.049290749508372936,0.02929080458565626,0.04320866399568293,1.26275154236497,0.0610988444759829,0.006574576819362135,0.06299995415565116,0.04432517557278604,0.7147491953983292,0.369157730332335,0.003089495922519378,0.06432742758584961,2.6090254903385137,2.43805826960601,2.3946005719516843,0.04345769765432568,1.0721245919341467,0.21442491838682942,0.8576996735473172,0.04900823387899037,0.029008291544930908,0.042899633724190304,1.25850398915734,0.06444027548289855,0.008774316272441145,0.06178092224296077,0.0465888454267119
190,2211,0.7156844148509429,0.3683973694000037,-0.0006355180248897585,0.06441159733658486,2.6262475038585116,2.456572156901964,2.411542009524301,0.0450301473776626,1.0735274716710514,0.21470549433421038,0.8588219773368411,0.049290748614092925,0.029290803285394514,0.043208662742181596,1.2627515443379098,0.06109884443420212,0.006574576817212626,0.06299995418081324,0.04432517559048946,0.7147491892394462,0.3691577299821411,0.0030894959362771784,0.06432742703155016,2.6090255007201826,2.4380582791930596,2.394600582902166,0.04345769629089338,1.0721245890900815,0.21442491781801643,0.857699671272065,0.04900823293842491,0.02900829018401045,0.04289963241298621,1.2585039913072515,0.06444027543805618,0.008774316269165878,0.061780922270591614,0.046588845447548245
191,2212,0.7156844081956324,0.3683973691366,-0.0006355178466306288,0.06441159673760692,2.6262475112848795,2.4565721642005793,2.4115420178612315,0.04503014633934804,1.073527467118239,0.21470549342364798,0.8588219736945911,0.04929074777102441,0.029290802037336753,0.04320866154304481,1.2627515459670104,0.06109884439589683,0.006574576815320483,0.06299995419942486,0.044325175603584115,0.7147491829338801,0.3691577296811448,0.0030894960150410072,0.06432742646404921,2.6090255089721004,2.438058287136768,2.3946005919848194,0.04345769515194836,1.0721245849364045,0.21442491698728106,0.8576996679491234,0.04900823205056053,0.02900828887673836,0.04289963115731699,1.2585039931015631,0.06444027539727254,0.00877431626622498,0.06178092229185594,0.04658884546358363
192,2213,0.7156844013895058,0.36839736891213687,-0.0006355176052416506,0.06441159612505552,2.626247516834896,2.4565721700656766,2.4115420245717516,0.045030145493925026,1.0735274613157204,0.21470549226314428,0.8588219690525761,0.04929074697389947,0.029290800836484023,0.04320866039298681,1.2627515472914892,0.06109884435930842,0.006574576813598109,0.0629999542114677,0.04432517561205716,0.7147491764763768,0.3691577294206319,0.003089496150671625,0.0643274258828739,2.609025515306956,2.4380582936029835,2.394600599391341,0.043457694211642445,1.0721245795780756,0.2144249159156152,0.8576996636624604,0.04900823120995852,0.029008287617930475,0.04289962995174891,1.2585039945806364,0.06444027535873348,0.008774316263506068,0.06178092230674718,0.046588845474813075
